Date,MELI,GDOT,ENV,FLT,XROLF,QTWO,VIRT,SHOP,PYPL,SQ,BL,RDFN,PAGS,ADYEY,AVLR,EVER,FCH.L,STNE,SEZNL,BILL,LMND,NCNO,DCT,LSPD,ROOT,LU,UPST,OPEN,CLOV,AFRM,BTRS,MILE,LDI,OSCR,OLO,COMP,ALKT,COIN,FLYW,PAY,SOFI,DLO,MQ,KPLT,BHG,PAYO,INTA,WPLCF,BLND,DOMA,HOOD,HIPO,TOST,ML,RELY,AVDX,BKKT,NRDS,EXFY,NU,DAVE,BULL,ETOR,CHYM,CRCL,BLSH,KLAR,FIGR,GEMI,SLDE
2019-06-06,581.69,48.65,69.17,251.33,40.95317842439467,70.34,17.1112,29.706,111.5222,65.77,50.35,16.08,33.4047,785.8834141391362,72.0652,11.48,316.5841898236264,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,604.49,49.64,69.08,258.99,41.49636058230683,68.67,17.0187,30.505,113.757,68.46,50.88,16.85,34.2668,802.1305530371712,71.3916,11.99,322.53968253968253,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,616.46,50.81,69.09,266.22,41.49636058230683,71.68,16.9879,30.673,115.3533,70.37,51.58,18.11,34.6884,807.8750848608282,70.4704,12.55,330.1526717557252,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,613.3,50.1,67.35,266.72,42.40757501914642,71.31,16.7797,30.671,114.3357,70.18,49.57,17.79,34.8416,803.6260623229463,66.8647,12.49,297.62660236070565,27.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,623.41,49.64,68.6,267.46,41.886086474501106,73.99,16.6563,31.014,114.2359,70.46,50.39,17.67,34.7075,801.309550688643,66.4189,12.72,310.47207023794374,28.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,635.59,49.81,68.87,272.88,41.118716725437324,73.44,16.5252,30.699,115.4531,72.18,50.85,18.04,35.3015,798.3761840324762,67.043,12.84,307.81924346280783,28.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,616.0,49.03,69.2,272.66,40.71477663230241,75.16,16.664,30.511,115.9021,71.59,48.96,17.9,34.0465,784.8016139878952,66.8647,12.4,307.50697438498605,28.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,618.85,49.38,69.3,268.48,40.494791666666664,76.62,16.664,30.585,116.8898,72.21,49.66,18.22,34.3243,751.6266547004712,68.7963,12.68,308.6030986270311,29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,622.75,48.61,68.57,273.31,41.49645829035143,76.5,16.6254,30.421,115.7125,71.82,50.2,18.5,35.0811,771.1247901510911,70.3416,12.36,313.5582591245453,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,641.39,47.44,69.95,277.63,41.84158007019475,78.3,16.6794,32.702,116.8698,72.66,52.31,18.4,34.9183,757.7458464301751,71.986,12.04,315.4058808745916,29.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,636.44,48.17,69.7,277.77,43.336794738663905,78.14,16.5483,32.801,118.516,74.42,55.06,18.67,35.8284,770.6380575945793,73.9176,12.29,316.41564358941906,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,630.65,48.14,69.23,279.11,42.920445890742926,77.8,16.5329,32.685,115.942,72.87,54.62,18.52,36.0104,773.900193247698,72.3525,12.67,306.2650908628797,29.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,621.8,47.59,67.82,279.19,42.68309663046506,75.51,16.0934,31.183,116.2313,72.71,53.93,18.52,35.7326,763.4788555796192,69.777,12.4,300.90526584215223,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,614.54,47.49,67.15,277.33,42.559855233853,74.37,16.1936,28.404,114.1761,69.87,52.68,17.34,35.5218,744.4027730423912,67.9642,12.12,273.2484076433121,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,609.22,48.0,66.58,277.12,42.62363788767812,74.58,16.1628,28.903,113.8867,69.95,51.72,17.2,36.2403,753.9790814006367,67.8552,12.62,247.2081218274112,28.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,610.67,48.45,67.7,279.21,42.58078082287796,76.37,16.3555,30.096,113.4078,71.28,53.47,17.79,36.0583,760.5729877216917,70.3416,12.23,238.98412698412696,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,611.77,48.9,68.37,280.85,42.08087615838247,76.36,16.7951,30.015,114.196,72.53,53.51,17.98,37.3324,771.487039563438,71.5204,13.0,227.94117647058826,29.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,619.31,48.45,68.39,283.17,42.644190582334915,76.79,16.6408,30.468,114.7647,73.2,53.24,17.94,36.9109,751.3824624760184,74.8587,13.5,206.9315729338581,28.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,626.98,48.71,69.48,286.02,43.22585157725397,77.13,16.7025,31.196,115.9021,73.97,49.26,17.97,37.8593,734.1457910178291,77.3847,13.69,146.18108244815377,28.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,633.52,49.11,70.34,289.6,44.28199901595557,78.39,16.7334,31.333,117.4086,74.26,49.67,17.64,38.664,751.325138152701,78.7121,13.55,156.2106324011086,28.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,638.18,49.4,70.14,291.77,44.15829145728644,77.29,17.2038,31.372,116.8898,74.31,49.54,17.78,38.8077,728.252329105399,78.8111,13.48,172.1404303510759,29.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,629.97,48.77,69.78,290.83,43.638011573589914,77.23,17.2886,32.1,116.6803,73.43,49.21,17.89,38.9801,736.2637362637362,79.1479,13.75,173.84769539078158,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,640.56,48.92,69.54,294.46,43.171897734358765,79.1,17.2577,32.198,118.097,77.96,49.57,17.97,39.4974,726.8855765997984,80.0692,13.66,166.7083854818523,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,633.33,49.01,70.34,292.29,44.17148027002575,79.87,16.4866,31.901,119.3641,78.37,49.37,17.94,41.1739,734.1658229272133,80.8914,13.95,160.20929363398528,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,634.29,48.64,71.08,293.39,44.61184348189998,79.81,16.7488,31.5,120.3717,79.44,49.32,17.71,41.126,761.8726085977944,83.0508,14.05,160.35021888680424,34.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,644.79,49.0,72.74,292.16,44.445224226261494,81.18,16.8413,31.002,119.843,82.28,49.71,17.88,41.6816,761.8618280175814,82.3772,14.23,153.0369442705072,33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,645.11,49.15,73.1,292.53,42.96374516015487,80.63,16.5637,32.402,120.6212,82.17,49.57,17.52,42.1223,770.0101317122594,82.5456,13.67,152.1247171234599,33.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,633.95,48.41,71.94,291.0,42.13884992987377,80.65,16.6717,31.739,119.4339,80.59,49.23,17.12,42.8599,769.0582959641255,81.2381,14.04,154.73209814722082,34.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,631.73,47.87,71.77,289.73,42.07500876270592,80.74,16.8413,32.532,118.536,80.87,49.73,17.58,43.7604,769.9214365881032,84.4773,14.44,154.15166935583966,35.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,648.67,48.4,72.66,290.5,42.36184815679615,80.96,16.9416,33.115,119.5935,81.06,49.06,16.85,44.0382,787.0996842580063,84.9429,14.44,153.94180552101466,35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,626.7,47.75,71.91,288.83,43.01007113176985,79.98,16.957,33.0,118.3564,78.51,48.26,16.98,43.7221,779.4860285040961,83.0409,14.47,151.76219741627995,34.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,636.51,47.59,71.37,288.37,43.347639484978544,80.24,16.9339,33.524,118.4163,78.57,47.53,17.38,45.4943,786.0105369353212,81.7631,14.71,152.4024024024024,36.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,634.83,47.78,72.14,289.98,43.81172515234293,79.04,16.7797,33.022,119.9427,78.84,47.05,17.79,44.8525,790.0078064012489,81.2381,14.69,144.71057884231539,34.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,660.0,48.53,73.16,288.34,44.19870229540222,79.7,16.7642,32.957,121.0202,80.43,48.35,17.98,44.3352,783.1123983513422,82.1989,14.84,144.54534146038066,33.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,652.5,47.62,72.87,285.48,45.369211514392994,78.83,16.5637,33.334,114.8545,80.02,46.46,17.59,43.9616,782.2985174451009,83.9919,14.66,146.33537270570608,32.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,654.71,49.1,72.99,287.23,44.61028192371476,80.07,16.5252,33.654,115.2236,81.81,47.19,17.96,46.2895,791.9448153093011,85.6066,15.18,147.44707347447073,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,653.39,49.67,71.54,286.71,45.0479674235627,80.16,16.7334,31.971,111.1929,80.2,45.63,17.46,45.274,784.5759500724396,81.8621,14.93,145.2970297029703,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,633.78,50.05,71.49,283.71,44.59868059373282,80.49,16.6177,31.43,111.7816,80.49,45.59,18.01,42.5725,767.4288901282766,82.3772,14.96,140.7452657299939,35.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,621.42,50.69,71.41,284.17,44.435318275154,79.87,16.718,31.788,110.1454,80.41,44.6,18.04,41.6529,760.8816037213422,80.7131,14.87,137.4194332968503,35.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,626.45,49.55,70.08,281.6,43.90724874201006,77.26,17.0958,34.139,110.5444,80.98,42.54,17.72,43.2048,761.0285967634671,81.347,14.45,134.41905687894993,35.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,614.71,48.52,68.11,278.15,44.66204270365838,76.83,17.1961,33.219,106.843,69.6,56.01,19.66,43.7221,748.5003332592756,79.9404,14.0,133.36566440349176,36.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,574.25,46.87,65.63,266.74,43.49999999999999,73.82,17.358,32.139,103.3611,64.85,53.08,18.85,41.4517,721.6310070572422,76.7705,13.2,127.35447806537854,34.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,601.04,46.35,65.49,269.24,40.544925968494354,74.65,17.0881,33.267,104.7878,64.6,53.25,19.51,42.9078,725.7251651920708,78.5833,19.7,130.09118541033433,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,613.54,47.26,64.82,291.33,40.487771922713144,74.69,16.9107,34.131,106.3841,65.0,54.75,20.0,42.8982,726.7637178051511,79.7225,19.41,120.48192771084337,35.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,688.1,27.42,61.18,296.37,41.49211099020675,86.01,13.8417,35.781,106.5437,66.27,53.38,18.69,44.9962,750.8105086640583,88.6576,19.91,128.47601700060716,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,690.1,29.82,58.42,295.72,41.44669878537015,87.06,13.9882,36.995,104.5782,65.01,51.96,19.13,44.0191,750.3639825288386,88.4496,20.05,149.8482088646023,36.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,623.65,27.86,57.75,289.02,41.66666666666667,86.19,13.9805,36.673,102.4831,62.3,52.53,18.27,42.9653,751.2052920731023,83.7542,19.82,144.2654484251022,34.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,637.57,29.22,57.83,295.87,42.19260065288357,89.69,13.8802,36.923,105.7954,63.0,52.17,18.2,44.8333,756.0321715817694,84.9231,21.33,139.38881507428434,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,620.0,28.86,55.42,285.77,42.23631824009718,88.1,14.073,35.28,103.0318,61.55,50.89,17.77,43.8754,729.561149476498,83.5362,20.1,144.28761008565567,33.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,613.25,29.53,55.6,286.73,40.93373085783981,90.71,14.42,35.107,104.7079,62.0,50.6,16.76,44.5651,727.6765881830299,83.5858,19.78,137.96430294259528,30.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,624.53,29.71,56.06,291.27,40.68624126941073,92.44,13.9882,35.874,105.9151,62.87,50.01,17.01,49.3742,731.2853498946434,84.5169,21.29,141.4752116082225,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,603.35,30.42,56.97,297.59,41.93722943722944,91.51,14.1039,36.183,107.4217,64.08,51.26,17.04,47.736,740.0022155754958,84.2693,22.12,149.82366532895537,32.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,612.3,30.48,56.82,295.7,42.36817134336451,90.5,13.9882,37.497,107.1224,64.37,51.04,17.45,46.8355,743.7007437007437,83.1895,24.15,138.29916292611912,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,629.83,31.82,57.69,300.98,42.4560927646301,90.74,13.8648,38.983,109.5667,65.41,50.7,18.39,49.1538,750.8313012635779,85.1905,24.21,136.2198978350766,32.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,619.4,31.43,57.7,300.45,42.18243243243243,91.82,14.0113,38.854,108.5191,64.68,50.77,18.04,50.1405,713.2727675603811,86.092,22.86,138.0732831836933,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,598.18,29.68,56.75,292.97,41.605296939395984,89.48,14.0653,38.275,105.7954,61.78,50.01,16.86,48.8185,717.2628998105429,85.2599,22.4,143.34721881891693,30.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,602.62,30.91,56.36,292.49,40.99593495934959,89.94,13.8802,39.596,107.4117,62.8,50.42,16.87,48.1863,709.5914742451155,85.7056,22.8,143.34721881891693,30.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,594.13,30.35,55.47,292.57,41.51644048342448,88.73,13.6952,40.699,107.2022,61.75,50.17,16.46,47.9947,719.7515803482311,84.8141,21.85,137.61916401857735,30.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,588.15,30.75,55.86,295.55,42.29629629629629,88.81,13.8725,39.48,107.2221,62.15,50.5,16.92,48.2629,723.5268054940186,83.8532,22.4,137.57523645743765,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,593.49,30.41,57.13,299.31,41.80399542611152,89.88,14.1424,39.171,108.9581,62.84,51.48,16.73,48.1671,728.43874391862,84.091,22.25,138.07429130009774,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,594.6,30.58,57.21,298.4,42.75801670708704,89.95,14.6894,38.539,108.7985,61.84,50.93,16.89,47.8605,724.0356083086053,83.5461,22.39,136.48549841579333,30.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,581.0,29.67,56.2,292.92,42.43427721835507,88.15,14.7597,38.391,106.5038,61.13,51.13,16.45,48.0042,716.558762207835,80.8517,22.42,132.97936527090624,30.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,590.0,29.12,56.39,298.11,42.69693468361314,88.48,14.5175,38.649,108.4792,61.17,51.99,16.24,49.24,720.3707790774662,81.0102,22.42,133.2366098416153,32.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,605.69,28.57,58.1,302.53,44.30284857571215,87.79,14.955,39.272,111.2029,63.02,52.53,16.65,50.6578,731.4058706687265,82.6546,22.53,136.45271925526703,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,597.79,28.04,58.48,302.64,45.53235193426909,87.47,15.1738,38.042,109.7962,62.0,51.82,16.52,49.4987,735.6347193117901,80.3366,22.16,130.39191520828197,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,571.13,28.22,58.45,290.55,45.98229602689906,84.4,15.2207,35.867,105.1868,61.47,47.77,17.21,45.0633,718.5152452496685,74.0959,21.35,135.60987593661713,31.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,549.17,27.52,58.11,286.26,45.070325900514575,81.57,15.5723,33.724,102.8123,60.55,49.52,17.87,42.0265,682.4204946996467,70.7577,20.0,129.62962962962962,31.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,560.88,28.58,58.0,285.8,43.60804226995128,80.2,15.9786,34.751,103.7801,59.2,50.44,17.89,42.7066,682.5938566552901,72.5506,21.98,131.45539906103286,31.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,571.73,27.88,56.84,288.95,42.86891437203873,81.48,15.963,35.663,106.853,57.79,51.86,18.07,45.0345,705.5309734513273,74.8587,22.4,131.4913038115209,32.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,566.83,27.01,58.74,292.12,42.747094022972696,79.94,15.7442,33.831,106.7532,58.29,48.62,17.91,43.9424,692.5802879291251,71.6591,22.36,131.4264578966835,32.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,554.05,27.88,59.18,297.86,41.988191679253056,79.6,16.1739,33.793,106.2743,59.25,49.49,18.69,43.952,682.5082508250825,72.1148,24.73,128.4678830292427,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,549.98,27.48,60.28,297.26,43.01702828893162,81.02,15.8223,32.882,107.2521,59.6,50.63,18.39,45.753,699.734278122232,74.3733,23.3,124.28535918468803,36.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,542.52,27.31,60.7,295.14,42.53721152533115,81.09,15.7754,32.585,105.3564,59.75,50.27,17.8,45.3602,703.7282153099492,75.6214,22.77,122.9057264316079,36.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,549.31,27.19,60.32,291.9,42.83676380680661,80.72,15.3535,32.5,105.8752,59.03,49.84,17.18,46.5098,700.4526885282103,78.3456,22.41,122.58386332460407,37.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,547.97,27.87,60.1,289.1,43.18689501116902,80.07,14.9941,31.882,104.3987,57.85,48.62,17.16,45.4943,704.0546496253858,78.3257,22.4,122.36973947895792,36.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,540.09,27.33,59.18,287.72,44.432403142779734,80.55,15.041,31.326,104.8676,56.76,47.98,17.26,44.2202,685.0610091238872,77.355,22.0,119.10700922923424,35.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,537.29,26.24,57.77,285.91,44.99387838389335,79.82,14.0643,29.547,103.4508,57.5,47.41,16.71,43.473,680.5509641873278,73.0261,21.52,120.86545635414076,34.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,551.87,26.65,58.43,291.57,43.70485384459596,81.18,13.7517,31.46,103.8998,58.51,47.64,17.095,45.0633,672.0647773279352,73.2539,22.5,117.49282057685105,35.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,549.86,25.35,57.6,292.7,42.727947627724916,81.41,13.1501,31.314,104.3089,60.8,47.68,16.765,45.8967,671.6906946264744,71.9563,22.41,117.41441107403286,35.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,541.52,25.23,56.97,288.0,42.85907584060619,78.85,13.0407,30.569,101.9643,60.75,47.02,16.67,43.8179,677.0947276307153,67.2807,21.61,120.60673325934148,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,551.23,25.25,56.7,286.78,42.033875430190974,78.87,12.7829,31.166,103.3511,61.95,47.81,16.84,44.3639,658.7465940054497,66.6566,21.34,116.77934849416104,34.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,550.43,24.66,55.82,283.02,42.783401488234894,75.21,12.2672,31.322,102.2935,61.63,46.7,16.02,44.2394,650.6340183646699,65.9731,21.08,111.83482856089469,34.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,544.09,23.5,55.14,279.38,41.417460104599705,71.67,12.3297,31.036,99.5,60.08,46.15,15.975,41.8061,624.6575342465753,66.0524,19.5,111.86232329440689,32.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,558.19,23.11,54.57,281.3,40.71327445560574,73.4,12.3258,32.557,100.797,62.05,47.85,15.59,43.1569,631.6482070402456,69.143,20.09,111.97243755383289,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,559.22,23.75,56.16,289.72,42.17152914100047,75.01,12.6657,32.72,102.5529,62.65,47.5,15.68,44.2202,654.9566362937754,69.5095,19.84,116.63786719328562,33.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,548.87,23.3,56.85,284.59,42.46381689666779,75.61,12.7672,32.632,101.3856,62.25,47.8,15.64,43.5784,660.23038946791,69.9157,19.93,115.2090785740718,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,525.63,22.47,57.0,279.85,43.05901352533477,73.76,12.6657,31.105,99.1009,60.8,46.77,15.43,42.4097,656.4417177914112,69.5987,19.48,120.0540673384124,32.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,532.03,22.77,57.84,282.64,43.56715313739996,75.65,12.6735,31.385,99.6596,62.22,47.46,15.57,43.0515,661.1080636313768,72.3723,19.49,119.74584555229717,33.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,542.41,23.07,58.9,288.44,43.739012846517916,75.46,12.8571,32.447,100.3081,62.03,46.51,15.57,42.5821,684.3495487563284,70.7279,18.9,122.00781631656083,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,554.21,24.26,60.33,291.29,45.42430414120841,77.02,13.0446,32.926,101.3457,61.54,47.83,16.445,43.7604,708.623164403224,73.0459,19.55,122.09374611463386,34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,555.58,24.41,59.29,290.65,45.860433604336045,77.83,12.8532,34.43,101.5153,61.83,48.28,16.21,44.3448,704.091761332304,73.2738,19.1,115.8359621451104,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,566.55,24.41,60.69,295.92,46.27903835764452,78.2,12.8649,34.608,103.3511,64.29,48.54,16.7,38.8939,710.9443954104148,73.5313,18.9,126.87602471938453,33.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,548.98,24.26,60.35,294.83,47.4015003041157,76.16,12.9469,32.364,102.8522,63.0,46.79,17.59,37.8688,703.0558015943312,67.4788,18.5,129.38624473650634,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
